,id,review,class,user,date_review,rating
2414,1229,"Love this app, use it all the time!  Never a problem or any difficulties.",RT,fpsXyeeAdy,2020-02-24,5
2415,1230,We use open table all the time!  Love this app!!!,RT,TusvPZsmna,2020-03-13,5
2416,1231,"This app is the best, so helpful",RT,pmuWbhqDFg,2020-03-16,5
2417,1232,"Great app, definitely very useful.",RT,SpvLZxgzEi,2020-03-01,5
2418,1138,"Go to mp3skull.com
One of my favorite apps.",RT,TkIJTFTmBb,2020-02-29,5
2419,1139,"I love this app! 
Music on top of music ?",RT,wqdqdMYpoe,2020-03-10,5
2420,1141,Love this app!!!  I use it often and it is dependable.,RT,DFiQhMBKhB,2020-03-17,5
2421,1142,Gets better and better with every update. Thank you for this app. Much appreciated.,RT,jCdqwRYKHg,2020-02-28,5
2422,1143,I wanted an App that would separate my videos from my photo library.  I wanted to be able to play my photo slideshow without interruption from annoying videos.  The music stops and you have to start it over. Now the videos are on this app and I can play right through all my pictures.  Love it!,RT,etQoMdjAAu,2020-02-29,5
2423,1144,Very nice app,RT,qLMFDeLrJQ,2020-02-22,5
2424,1145,Gives hourly weather for the day too!,RT,ytScnNvxcK,2020-02-28,5
2425,1148,Good App,RT,CBPBjQbRTy,2020-03-17,5
2426,1173,Like!!!,RT,tVlXflDouB,2020-02-28,5
2427,1258,"I LOVE this app, super easy interface and I use it ALL the time.",RT,NzPETGHfBT,2020-03-08,5
2428,1255,This is da best app eva,RT,lRaLLjHBIy,2020-02-24,5
2429,1349,"Its like a mix of texting and talking, but better!!!!!!!!!!!!!!!!!!!!!! I love it!!!!!!!!!!!!!!!",RT,ZdvUoNlKdg,2020-03-19,5
2430,1350,Easy way to get in contact with people,RT,oxfVfoCNDu,2020-02-20,5
2431,1351,"A must have, best in its class....if it had real peers!",RT,FaeruyKKiz,2020-02-26,5
2432,1352,Worth it!,RT,bIwNxrjLgY,2020-02-24,5
2433,1353,I dont lie!,RT,MVZsVvljiL,2020-03-17,5
2434,1354,I love having my books with my everywhere I go.,RT,ghAuaiNaZH,2020-02-29,5
2435,1358,"Awesome, I give this app a 10, I use this flashlight all the time, It has helped me even during the day, trying to find things in the darkest places100%totally wonderful",RT,jPfIRzCVFZ,2020-02-22,5
2436,1359,Love this saves me from having to turn on light using settings. I use it all the time.,RT,lqyqhhaMBx,2020-03-15,5
2437,1360,Ok I really like this app I just cant find where all of the ringtones are saved to,RT,LddQbyYhnG,2020-03-13,5
2438,1361,Must have!!,RT,gREmlZCqBN,2020-03-15,5
2439,1362,The first and best app for parking rates at any place. What a life saver. The most useful app.,RT,YTGPPMGEHT,2020-03-04,5
2440,1365,"Couldnt be better really, with options to copy results and also send via text/email..  would like to see an option for viewing results full-screen, sometimes the end gets cut off.. but it still copies/pastes all of it so its cool ;)",RT,ZFWOnavFsN,2020-03-03,5
2441,1367,EVERYONE FIRST OF ALL GET THIS APP IF U HAVE A FANTASY TEAM AND YES U CAN MAKE TRADES. GO TO STANDINGS CHOOSE THE TEAM U WANT TO TRADE WITH AND THEN PRESS PROPOSE TRADE AT TOP OF SCREEN!!!!!!,RT,hHOhKnXQrf,2020-03-18,5
2442,1277,I love this app! No more waiting for checks in the mail. I can take credit cards immediately. Good pricing too,RT,qTeVcsYLpC,2020-03-01,5
2443,1280,"At first I thought it wouldnt work but after using it, I have realized that it does work!!",RT,TyJzelSowG,2020-03-07,5
2444,1281,My favorite app. It really works! You must try it.,RT,MLLNQIOGqw,2020-03-19,5
2445,1282,Loved it,RT,rWlEowQgJd,2020-03-01,5
2446,1347,Family Guy AND South Park! Im lovin this app!,RT,uUMWYmcgME,2020-03-16,5
2447,1283,Very relaxing voice I love it !!!!,RT,RLqxPFFlRT,2020-03-18,5
2448,1346,"Please read the instructions to make sure your school is on the list for this app.  It seems like everyone who marked this app poorly because they couldnt log in, didnt bother to read the instructions!!!! It clearly states your schools system must be enabled for this app to work.",RT,DPXTUQptBz,2020-03-16,5
2449,1343,A+++,RT,bcHArbFpdn,2020-03-07,5
2450,1018,"I love it, every one should have it",RT,SAkDGdlZmj,2020-02-26,5
2451,1322,LOVE IT.  From excursion with the kids to experiencing new eateries Ive save a lot of money.  I try and take advantage of the huge savings on massages and good.  Its AWESOME!,RT,BSOtYMbzyr,2020-03-12,5
2452,1323,This is huge,RT,oLmkAmibDV,2020-02-26,5
2453,1324,Helps with the hard to find SoNGs...,RT,DhosNqMOOg,2020-03-07,5
2454,1325,So glad I open it b4 I did (:,RT,BOaxCLXmaH,2020-03-05,5
2455,1326,This is one of my very FAVORITE apps. I tell everyone I know about it. If you are a music lover youll love it. I really like that it even gives the lyrics to the song & shows other songs/ music by the same musician(s). Our children love it too. Its great. Thank you,RT,ElXKUAAIXI,2020-03-02,5
2456,1327,"Just great. I like Shazam too, but dont always want my friends to know the cheesy songs Im looking up. I choose this one! :)",RT,ZupqloBGlN,2020-02-23,5
2457,1328,I love this app!,RT,VxqpCuiVFe,2020-02-26,5
2458,1330,Great App!,RT,rhsleiyeLL,2020-03-05,5
2459,1331,"Great UI that aggregates so much information into one place, great app! Super intuitive to use.",RT,XVrbTSyZRN,2020-03-02,5
2460,1333,This is so amazing ...awesome ...its everything to me!!!,RT,JCQBZnGQrY,2020-03-16,5
2461,1334,"This is one of my favorite apps! I was abandoned by my dad with a dead mom, and got caught stealing from a bread shop, got sent to Australia, learned to cook and sew, then married a builder. You NEED to get this app!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",RT,XKlDlcFdZj,2020-02-29,5
2462,1335,Audiobooks and e books from the library this app is wonderful!,RT,WSCbeuzJrW,2020-02-24,5
2463,1336,Its amazing app.,RT,vvwvokOhRL,2020-02-28,5
2464,1337,These program its very good one,RT,gnqwaexaJp,2020-02-23,5
2465,1338,Awesome,RT,gcVesJnkdJ,2020-03-01,5
2466,1340,"I am totally addicted to this, this is my only app that I have from so long ago only one tiny problem it does freeze but only once in a blue moon so it doesnt really bother me #1 best app I am up to level 101 NO JOKE!!!!!!!",RT,LiaifghYdv,2020-03-04,5
2467,1344,This app works like a charm. Dont have to spend the extra time finding an available associate.,RT,WKACXmFUVA,2020-03-15,5
2468,1256,"By the end of the story, I wanted to meet the reader! Why a great app!",RT,LukMPcvAoQ,2020-02-28,5
2469,1289,I love my CNN. Use it every day to access info. Very ingenious design. User friendly. This is a bit of brilliance in my opinion.,RT,pvwRGClMXA,2020-03-07,5
2470,1291,Always get great comments about my photo editing!! Thanks so much!!!,RT,gerbKPlvQT,2020-03-01,5
2471,1234,Great perfect love it,RT,auzAFDCdyV,2020-03-05,5
2472,1235,Lots of measurements and long term forecasts.,RT,eAnUJDJwZs,2020-03-14,5
2473,1236,Mint is a great way to get control of your finances. It really helps you reign in your spending and makes you aware of what you spend your money on. I love the trending charts!,RT,LAgttdFdpq,2020-02-20,5
2474,1238,"Makes reading even more fun when you get rewards! Love the convenience of downloading a book and being able to read on my phone, iPad and computer. Extra bonus, its free :)",RT,vMcjCzYrBP,2020-02-27,5
2475,1239,Free books? Love it,RT,TtRXHVitvP,2020-02-28,5
2476,1240,"Syncing is a bit tricky at first, but otherwise wonderful. Reading interface is fab!",RT,owJIeIKBLq,2020-02-28,5
2477,1241,"I remember when this app was totally worthless exactly a year ago, when it did not work at all but now this is a huge comeback for ustream, being able to have a native iPad app is great I was getting tired of having to go the website directly. Have no problems so far good job,",RT,JlJllwVjUN,2020-03-13,5
2478,1243,AWSOME cool,RT,iioFBZMcBM,2020-03-09,5
2479,1244,Incredible !!!,RT,erciPYZqYm,2020-02-27,5
2480,1246,"After the last update Im VERY happy with the new features, thanks!",RT,lQuGSrZuPU,2020-03-01,5
2481,1247,good~~,RT,QGesTfXEgG,2020-02-29,5
2482,1248,Love this site.  So much info at your fingertips.  Watched a video on a procedure prior to surgery and it was comforting.  Thanks!,RT,prWbKRQjhc,2020-03-10,5
2483,1249,"Quick, easy booking and best prices!",RT,cwnrUpwRwM,2020-03-20,5
2484,1250,"As an author, I definitely nee something like this on the go. Its nice not having to wait until I get home to type the next chapter of my book, and I dont have to carry around my binder full of notebook paper. This is amazing ad extremely convenient!!",RT,hiOrAERthA,2020-03-08,5
2485,1251,Defiantly my most used app I stay on it constantly :),RT,SJGvgeKBAG,2020-03-10,5
2486,1252,U can read books and u dont even need wifi I luv it! U can also post books that u wrote your self,RT,fcxNiVLSYq,2020-03-04,5
2487,1254,"A great app at hands reach. The pronunciation button is a useful tool when unsure of the proper pronunciation of a word. Also, multiple definitions are given to insure you are using the word in its true context.",RT,YjPVQSWqKJ,2020-03-19,5
2488,1233,Love it,RT,EqxQUbTTGj,2020-03-19,5
2489,1290,thats all amazing awesome... pretty cool... love it... ????,RT,oQPmAWBqYv,2020-03-06,5
2490,1319,Excelente aplicaciÃ³n..,RT,VsvjGZmCUV,2020-02-29,5
2491,1317,Love this app!!!,RT,iqeAylFNBg,2020-03-18,5
2492,1292,This is such an awesome app to use if you want to communicate in a fun way!! I recommend this app to you ????,RT,kNphBQtNAt,2020-03-08,5
2493,1293,Funny and informative.,RT,incIbHPCMx,2020-03-09,5
2494,1296,This is so convenient!,RT,KxwWFJiKMY,2020-02-22,5
2495,1297,"I sat down and worked out the equiv. IQ for each category based on the data given and Average professional college IQ used for this program 119.985 ~120.

It would be really nice to get an integrated IQ-Equiv feature that showed us this information like the excel calculator I made for myself.

Keep up the great work!",RT,sptXPylevt,2020-03-03,5
2496,1298,The app is great! Whoever created the app for the post office did a wonderful job!,RT,rfYrnToNMB,2020-03-15,5
2497,1300,Still old school and use a map and compass. I do like to use this app when I have gone hiking in the mountains.  So far it has done what I wanted and finding more applications with the app that I like.,RT,MbtZvrrJZP,2020-02-20,5
2498,1301,Very good!,RT,QUVluPGKAy,2020-02-25,5
2499,1302,Love this app!  Very accurate. Quick response.,RT,MgtajzFLdN,2020-02-27,5
2500,1304,Great way to save!  Thank u,RT,mtoaKIfAZK,2020-03-05,5
2501,1306,Simply put. Just plain good.,RT,vFncTUifUz,2020-03-02,5
2502,1309,Keep the news and updates coming,RT,WSwwmGXaaV,2020-03-05,5
2503,1311,Love being able to work on my phone or laptop. My family tree is always up to date.,RT,BqIGqdzyYg,2020-02-29,5
2504,1312,"Using for a few days now. Easy to navigate and understand. Love it.
Hope it stays free.",RT,TXhSbifNrZ,2020-03-07,5
2505,1313,"This app is great, but dont start with it unless you have plenty of time, it is addictive.",RT,FyqqzqKYtH,2020-03-17,5
2506,1314,"Great app, huge selection of titles, and great free section with plenty of releases semi-monthly/monthly. Only problem is the viewer occaisonally hangs up but not often and restarting the app usually remedies this. Overall, one of the best apps in the entire app store.",RT,IdMtJaQLap,2020-02-23,5
2507,1315,Best App Ever Made.,RT,mPHwuYiKqJ,2020-03-03,5
2508,1316,"Always a big help, love your video of the venese beach wax king selection",RT,TMARExQMxU,2020-03-13,5
2509,1318,Love this App!! Gives you locations and deals and everything you need!! Definitely amazing.,RT,bwUBMEufBX,2020-02-25,5
2510,1174,"This helps me keep track of all my budgets that Ive set up (groceries, gas, rent, etc) and also has tons of graphs that compare my income vs expenses. Very easy to use and its already helping me save my money.",RT,SMETaQpGSl,2020-02-22,5
2511,1176,Its kewl,RT,YWpCSufrqo,2020-03-05,5
2512,1177,Love this app dont let me forget Birthdays.,RT,fvoscoSSFt,2020-03-01,5
2513,1382,This is awesome and help me alot. and i love it.,RT,ELSopVqvEQ,2020-02-25,5
2514,1383,Great and handy app. Love how you can listen to the pronunciation.,RT,uzldCAMHAq,2020-02-22,5
2515,1384,I love that this app takes less than ten seconds to let you know where your battery life is!!! I love it.,RT,XMutZIBfqx,2020-03-13,5
2516,1385,Would definitely recommend this to any one,RT,hEXJxHGKEZ,2020-02-26,5
2517,1386,"This app is one of the most useful apps I have!  The flexibility to insert and organize decks, the syncing with other devices, and the ability to dictate in notes is awesome!!!",RT,ZbKRhNEJvj,2020-03-16,5
2518,1387,Love this app. It was really cool to be able to download existing decks from quizlet. Saved me from having to make 158 flash cards to study for the CM level 8 piano exam! Thank you flashcardlet!,RT,JjXHtPWfkt,2020-03-12,5
2519,1388,Dont change a thing,RT,rpYEXboPLr,2020-03-08,5
2520,1389,"I love it :) so helpful with how I study! Paperless, and I can study from my phone ANYWHERE!",RT,iuRubYThTk,2020-03-11,5
2521,1390,Very useful and the creator did a good job,RT,ymeepPwCuZ,2020-03-10,5
2522,1391,Absolutely awesome!!!  One of the most beautiful free  apps. Thanks :),RT,UjRDpekmSU,2020-03-17,5
2523,1392,"Great weather, eazy to understand.",RT,dyTkLOjLvx,2020-03-07,5
2524,1393,Very detailed,RT,JCrKBaatGh,2020-02-23,5
2525,1394,"This app made searching very easy, and quick. Get this app",RT,axKjBCPsNn,2020-03-03,5
2526,1395,At 47 my eyes are not that good. This really works very well.,RT,BhIAYGXBdr,2020-03-03,5
2527,1396,Great and useful app. I have nothing bad at all to say about it. It helps me find the best deals on gas around the city with little to no glitches. Does what its supposed to. 5 stars!,RT,clOqpcJHsT,2020-03-16,5
2528,1397,Always completely up to date.,RT,dawklPMCcS,2020-03-15,5
2529,1399,"No matter where I travel, its very accurate to use.",RT,DAZQCRFGMO,2020-03-15,5
2530,1380,You should make more updates on how to make stuff.      ;),RT,QiGWoYCZzV,2020-02-28,5
2531,1401,"Fort lauderdale. Il Lugano is making us feel like royalty!  Friendly, and bending over backward to relax us at the end of a long travel day.  Great app with great hotels!",RT,pPXJJutMRZ,2020-02-29,5
2532,1378,"Great  App,and helpful.",RT,tcHSbJHmHP,2020-03-10,5
2533,1376,Addicting!!!!!!!!!and you help Susan G Komen for the cure,RT,SlTzWxbHwk,2020-03-19,5
2534,1045,This is easy to use and it helps keep up with meds and allergies for everyone in the household.  I love the med check feature.  It helps me to be a little more knowledgable about things to discuss with my doctor.  Great app!,RT,rtPMoyphlK,2020-03-15,5
2535,1046,"Dis game Is amazing its 3D affect just adds da thrill of u being in da game!!!!
(:",RT,SiuJrSgktR,2020-02-22,5
2536,1047,"Graphics are very nice. The game play is amazing, a lot of quick thinking. Plus you get to upgrade constantly. The one thing that bugs me is how short the game is and the way it repeats itself. That being said, I wont get tired of playing for a while.",RT,mhteePqsAR,2020-03-11,5
2537,1048,Awesome graphics,RT,TFJgAGAFbD,2020-03-09,5
2538,1050,Cooooool app ??????,RT,TohIvOJrNx,2020-03-02,5
2539,1051,It is cool but not on the right age???,RT,WwxnplniOe,2020-02-27,5
2540,1053,Outstanding!  You will enjoy listening to podcats on this app!,RT,Qlbgqivzun,2020-03-08,5
2541,1054,I hate iTunes and was looking forward to clipping the cord... What a disappointment that ios5 doesnt update my podcast feeds.  Thanks downcast for doing what iCloud was supposed to.  So worth the $2. Catch up Apple.,RT,YNaPdTHWUK,2020-02-25,5
2542,1055,"If the stars could higher I would rate them as so. Want to be an orthopedic surgeon and this is the best app Ive ever came across for learning the skeletal system!!! I would recommend it to anyone from a surgical trainee to a high school A&P student! The best, cant say it enough!",RT,hjpNwDVxaP,2020-02-26,5
2543,1056,"Pretty clever app, works well!",RT,ytgdrrntSv,2020-03-08,5
2544,1058,This app is a great tool to have for just about all types of foodies.,RT,jhVWUAQzdj,2020-03-05,5
2545,1370,I find this app very useful. It has mechanism and class info that most of the other free programs are missing. You cant do much better (esp for free)!,RT,tUarLQawlF,2020-03-01,5
2546,1371,Great,RT,MdhwEnrtOM,2020-03-05,5
2547,1372,This app is awesome!,RT,wANiNPYgul,2020-02-29,5
2548,1373,It works perfect for me.,RT,yLZdhFdSko,2020-03-19,5
2549,1374,Its a totally convenient way to manage your teams. All the bad reviews are bogus!,RT,bzKpKPWbly,2020-03-13,5
2550,1375,"Great app, always works and is spot on!",RT,tfcyxCRzct,2020-03-11,5
2551,1377,I love it access to everything on your phone,RT,zKvvqOIplY,2020-02-20,5
2552,1044,"I have already submitted a review when I first downloaded stating That this App is the best. Well, yesterday it proved itself. I have a health condition and yesterday I had to go to the hospital. I just emailed myself my list, printed it and was able to give it to doctor. Even the Nurses and Doctors were impressed. 

There is one thing, however, that I think would make this App even better. Add a COMMENT Area so you can write comments regarding yourself or the medications or whatever.",RT,pIdOKhMWSB,2020-03-17,5
2553,1402,Great,RT,RqKgsJDGbz,2020-03-15,5
2554,1455,Bezt app ever.. And very convenient for local and international text,RT,pXYwjZCQZd,2020-03-10,5
2555,1438,This is a great application,RT,vgNRlBgXdH,2020-02-23,5
2556,1439,Definetley he best editing app.?????,RT,FrAsyPCZmH,2020-03-01,5
2557,1440,Save a lot of money,RT,JsFLXpJwNN,2020-03-19,5
2558,1441,This is a great app for a family on a bujet,RT,kvgAZrXPyN,2020-03-15,5
2559,1442,In just 1 click I can search sales and plan out my trips. Love this !!!!,RT,sPglitpazc,2020-02-21,5
2560,1443,Refer to title lol. Great job thx,RT,wtOavNefZQ,2020-03-03,5
2561,1444,Oovoo is so amazing I love it,RT,dTdTUDvqag,2020-02-25,5
2562,1445,Amazing app love using ut,RT,wZDJELZKQY,2020-02-22,5
2563,1447,Makes finding hard-to-find deals easy,RT,dSUPvyelpB,2020-03-08,5
2564,1448,Great app. Great deals and great savings. Whats not to like!?,RT,ViJglGiDNH,2020-03-07,5
2565,1449,Slick!,RT,aFeupacxkx,2020-03-05,5
2566,1451,Super convenient. I love being able to order delicious food from my phone. Dominoes just keeps getting better and better!,RT,cNhfqORwyG,2020-03-06,5
2567,1452,Great app! Way better than papa johns,RT,nUKFMTclaW,2020-02-27,5
2568,1461,"For those asking how to make a new when after you have already created one...after you post it and youre ready for a new one, tap the collage twice and it takes you back to the layout screen do you can insert new pics.",RT,oCgSIFSvAV,2020-03-12,5
2569,1462,Great App :3,RT,cpyJdrFxjS,2020-02-25,5
2570,1463,Very useful!,RT,klBDseXlBW,2020-03-05,5
2571,1464,Love This App!! Has come in handy and very bright!,RT,JPjOvHEygl,2020-03-02,5
2572,1434,"Easy to use....love French...using French stations to improve my French.
Its working!!!  Merci, merci!!!",RT,oxVESNqniv,2020-03-11,5
2573,1404,Accurate,RT,zuvpHltigS,2020-02-23,5
2574,1433,"This app is so helpful to me. I have difficulty picking out what I should cook for dinner, but this app gives you recipes based on what meat you want to cook AND THEN it generates a shopping list for you to print! Im much less stressed now that dinner planning is made simple and quick with this app!",RT,XmCMxMcOfY,2020-03-12,5
2575,1427,It makes you and your friends laugh out loud,RT,rdQSwaJlOO,2020-03-09,5
2576,1460,"Good
App",RT,xoyNjSzsqO,2020-02-26,5
2577,1406,I absolutely love this app. I scan whatever I see....,RT,VNLGPuhGCA,2020-03-13,5
2578,1407,"Awsome App , I Love Using This App :D",RT,xjKdgUIhAo,2020-02-21,5
2579,1409,Super original application great!!!!!,RT,liteDtOFjk,2020-02-22,5
2580,1412,Great and easy.use it everyday,RT,ZxBsIMQJQo,2020-02-21,5
2581,1413,Great app,RT,DQrAVNPtGj,2020-02-24,5
2582,1414,This app is so convenient! I looovvve it!!,RT,zstTIICjXL,2020-02-29,5
2583,1416,Awesome! The real deal!,RT,tJgYBkkyCA,2020-03-12,5
2584,1417,Somehow I lost my contacts. This app got everything back for me,RT,pWFpEeXNjs,2020-02-29,5
2585,1419,Finally. A secure place for my private photos. No more worrying about things being accidentally seen. Buy this.,RT,nHTNhSPMMt,2020-03-13,5
2586,1420,Awesome app.,RT,trkOFTyzLg,2020-03-11,5
2587,1421,Absolutely handy for those pics you dont need everyone else to see.,RT,XMXYMLWvFe,2020-03-09,5
2588,1422,Great app especially for fantasy news. One of the great sources i use to get info first. Only thing is freezes for a min when you are scrolling on a article.,RT,TfKUiDpWcB,2020-03-08,5
2589,1423,Its pretty good top notch for me,RT,czbukYBWXF,2020-02-28,5
2590,1424,Must have for sports lovers,RT,bhIttZLeBW,2020-03-10,5
2591,1425,Fantastic,RT,EUmMHcjCQJ,2020-03-12,5
2592,1426,Best sports app!!!,RT,GcJETtFRTU,2020-03-07,5
2593,1428,"This is the best weather app ever! Great job, it totally outclasses other weather apps.",RT,RNZWzYOKgo,2020-03-14,5
2594,1043,Love this app because it helps me keep my finances in order. Easy to use!,RT,vIhhUywTnQ,2020-03-08,5
2595,1039,Im so impressed with this App! I tell everyone how it benefit & teaches everyday.,RT,FAAnUvqoQX,2020-02-29,5
2596,1038,"The word and we listen to the word of the day and see if we know the meaning or something very close to it. We find it to be an entertaining game. 
Sorry!!!  The first part of my review is in the title segment. Bummer. But...CHEERS!!!!!
5 STARS
THE BEST RATING
10 stars---no, 11 
Bbwwahahahahaha",RT,PCFZptDeZP,2020-03-19,5
2597,1126,Really Great!,RT,bEZOjqPPrB,2020-03-16,5
2598,1127,This is so very helpful!  I like it a lot.,RT,PGaQUZLNEU,2020-03-16,5
2599,1128,I am a nursing student and this lab reference is the best I have ever seen or used! It has helped me understand the labs so much! I highly recommend the app!!!,RT,zVMaWEAlZt,2020-03-10,5
2600,1130,"Clinilab Navigator, Lab Tests Online, Medline Plus, and WebMD for more information. Thousands of commonly used abbreviation",RT,YhpAultzMl,2020-03-06,5
2601,1131,i realy like app,RT,RwkpqbWLnS,2020-02-21,5
2602,1132,The app is probably the best music app  on the app store.,RT,ehzdfkHfWS,2020-03-03,5
2603,1133,I use this app every day i love it i dont no what i do without it,RT,aoavmDtAFd,2020-03-16,5
2604,1135,I love the app but its annoying cause when I use the premade hats they come half out with the middle half of the hat gone so I cant make what I want easily.,RT,IOItscHVQJ,2020-02-21,5
2605,1136,Great,RT,ACDBySdUIv,2020-03-09,5
2606,1137,Guud,RT,LRFXeptsEU,2020-03-08,5
2607,1059,Great app,RT,VYXFlSvKSS,2020-03-17,5
2608,1060,"I use skritter for learning Japanese and its an application that requires flash, however I mainly study on my iPhone and probably wouldnt keep up with the SRS if I was only able to access the program on my computer. Thanks to splashtop, now I can practice on the go. (that sounds like a infomercial lol)",RT,bjdkwhBzni,2020-03-01,5
2609,1061,Great,RT,ygRckdvUnB,2020-03-09,5
2610,1062,Must have,RT,CmoPrCsIHj,2020-03-01,5
2611,1063,"I love this app on my phone and iPad, too. Its accurate and easy to add/delete cities. I love the graphics, too",RT,MczKqpHHLZ,2020-02-24,5
2612,1064,Very nice !!!!!,RT,GxVgFedRTY,2020-03-08,5
2613,1065,Very helpful in planning my day. Gives hour by hour estimated weather that is just as accurate as any other weather report. Love the graphics behind all of the information. It mostly follows the weather that is expected for the hour which adds a lot of visual interest.,RT,LonEfzTaHw,2020-03-17,5
2614,1123,Awesome app!!!!,RT,GXWedVjMWz,2020-03-10,5
2615,1067,Weather app is awesome and very easy to use!,RT,TjwtCcdeAd,2020-03-10,5
2616,1122,"I was looking for a good nightstand application and instead found a great app. Separate alarms, separate days, wake to music, slide dimmer. All around great app.",RT,DKLUEuCquE,2020-03-07,5
2617,1120,"Solid, but weird volume settings,",RT,fzsIslSeRa,2020-03-14,5
2618,1179,I never have to take a foreign language class again!!,RT,dqqJneexTx,2020-03-06,5
2619,1182,Great!!!!!,RT,fkwaPBdxqw,2020-03-15,5
2620,1183,Best app I ever had,RT,xnDPAaxAka,2020-02-27,5
2621,1101,I have been a P90X client for some time now and love the workout!  With the P90X app I now have the option of taking my workout to the gym or with me when I travel. Plus the nutrition journal makes it easier for me to keep track of what I eat during the day. For me it is a great app! Glad I purchased this app!,RT,nysZzVgMnh,2020-02-25,5
2622,1102,I LOVE this game!!! Please add more options like a curler and much more stuff! I really want there to be a update!!!! PLEASE!!!!!!!!!!!!! Oh and add MORE characters!!!,RT,NPjPEcHObF,2020-03-14,5
2623,1103,I love it- its fun to play on boring car rides?,RT,myTIZOziix,2020-03-10,5
2624,1104,Great app for viewing weather.,RT,TtsVDxMLiI,2020-02-21,5
2625,1106,"Best CL app Ive ever used, by far.",RT,ThSnLbhWUQ,2020-02-22,5
2626,1107,Easy to use,RT,dYUljmFCCW,2020-03-07,5
2627,1108,Great Craigslist app,RT,YOznyscKcz,2020-03-03,5
2628,1109,Great little app to have on phone. Handy for those spur of the moment shopping sprees.  And easy to use to list items also.,RT,qcrYIKuNVO,2020-03-01,5
2629,1112,Works yo.,RT,qKzdSPtBty,2020-03-08,5
2630,1113,Awesome ????????,RT,HbzysWJdAA,2020-02-22,5
2631,1114,Love it,RT,iaByRfjRTV,2020-02-26,5
2632,1115,"This is a great app. Ive used ODB on my iPod Touch and then my iPhone before I got an iPad 2. Each version is more refined. I like the way that the app remembers my choice of Bible version (currently The Message) when I tap on the Scripture for the day. This isnt the case with the iPhone app. One always has to change the version from the default.

There are a couple formatting issue suggestions:

1. The poem at the bottom of the page is almost never formatted like the online website. It would be nice if the lines were stacked and not simply strung out in a row.
2. One of the things Ive always enjoyed are the cover photos. The cover for the current month shows in the upper righthand corner, but there is no way to enlarge it. One would think that a simple double-tap could bring up the cover art full screen?
3. When traveling I dont always have a wifi link, so having issues cached is nice. In those instances I simply use my Bible app (or print version) to get the Scripture for the day. I dont expect (or want) ODB to cache the Scripture from Biblegateway.com on my device, but it would be nice if there was a way in the app set-up to direct the ODB app to my Olivetree app onboard for the Scripture of the day. May be too difficult for what is already an elegant app.

Keep up the good work!",RT,epAsNnmTvC,2020-03-01,5
2633,1117,"I am truly amazed at how well this app works..the thing that stands out to me the most is the fact that when I am recording my voice for translation, IT ACTUALLY UNDERSTANDS ME!! I have a very deep voice and I have never had any type of software that was able to take what I said and convert it to the correct version..I am very very very pleased with this app..you should get it ??",RT,gJJMrZxiQh,2020-03-07,5
2634,1119,"Best Post-Edit App that Ive tried to date. Advanced features rival and even exceed that of Camera+ (which I also love). I did grab this free during a promo, but even at $4.99 this ones worth the splurge.",RT,aQWOLCYFfj,2020-02-22,5
2635,1121,Even better than the real thing!,RT,uLjDDJUOnP,2020-03-06,5
2636,1068,"Very, Very GOOD APP.",RT,JUtLHFTKYh,2020-03-10,5
2637,1069,"99cents cant go wrong. Id like to have a map feature, but overall it does what it was programmed to do well.",RT,tGsEsNhUej,2020-02-24,5
2638,1070,This app is the best!!! The screensavers are so mesmerizing and makes you think you are looking right outside!! I love it!!!,RT,AbMTnKmrxo,2020-03-15,5
2639,1019,"When I was a second grader,I kept loosing on the game Bingo.When I play it,Im a winner.Thank yyy-yyy-??",RT,yWZOPEhThm,2020-03-04,5
2640,1021,Great idea and it works great too!,RT,onCAUYEGre,2020-03-01,5
2641,1022,I love it now i can make people look fat and it is so easy,RT,YzUlyIzgDb,2020-03-19,5
2642,1023,I live this app so much. It is really really funny. I used it on my whole family and they just started laughing. It is really fun to use when u r bored.,RT,IMliRxAaYD,2020-02-29,5
2643,1024,This is the best video editor ever!!! I also like extras for iMovie but the only thing was that I wished I could cut out things people said that I didnt want. Other than that I love it!!!,RT,LMJibYsDQg,2020-02-21,5
2644,1025,"Intuitive, limitless possibilities. Brings your artistic side out.",RT,RjWyxxvPtm,2020-03-13,5
2645,1026,This app is very useful!!! It helped me with things,RT,PGMAkqeaGn,2020-03-15,5
2646,1027,This app is absolutely the best!,RT,rPnIWtNezC,2020-03-12,5
2647,1028,The first app I ever bought...and still one of my favorites!,RT,fpVDFwAZUU,2020-02-23,5
2648,1029,The title says it all...,RT,RlolstsQEv,2020-02-25,5
2649,1030,I love checking in to see the weather forecasts! And its such a beautiful perspective of our planet!!! It takes me outside of my usual local mentality.,RT,wPHGVCLqZg,2020-03-10,5
2650,1031,Its really fun and any age can play it and enjoy it! Will get you busy for a long time!,RT,PCZhRPrFgG,2020-03-08,5
2651,1033,I added about 150 movies to the app very quickly! Every movie has been in the database.,RT,DohgmGYHEM,2020-03-07,5
2652,1034,Great app! Amazing features! Perfect for movie collectors. I love it!,RT,prORNbfaDA,2020-03-10,5
2653,1035,And the fact people are freaking about how real it is is why i give it a 5. It bases its replies off human replies so its very realistic but varies so much.,RT,eNwVjgiOtz,2020-02-24,5
